iter	RMSE
575	0.02899763464
576	0.02899147458
577	0.0289828995
578	0.02897445346
579	0.02896677205
580	0.02895715132
581	0.0289476324
582	0.02893621058
583	0.02892659559
584	0.02891624069
585	0.0288983646
586	0.02888848491
587	0.02887937368
588	0.02886872911
589	0.02886599835
590	0.02886402214
591	0.02885862115
592	0.02885283058
593	0.02884430365
594	0.02883121955
595	0.02881961668
596	0.02880819092
597	0.02880000911
598	0.02879758361
599	0.02878983866
600	0.02878201364
601	0.02877545906
602	0.02876812201
603	0.02875732433
604	0.02874750303
605	0.0287413654
606	0.02873223887
607	0.02872331666
608	0.02871751042
609	0.02871350161
610	0.02870483673
611	0.02869546029
612	0.02869098987
613	0.0286846507
614	0.02867981598
615	0.02867307779
616	0.02866924782
617	0.0286641257
618	0.02865531268
619	0.02865080615
620	0.02863269997
621	0.02862667952
622	0.02862144445
623	0.02860977553
624	0.02860095441
625	0.02859375512
626	0.02858423265
627	0.02857952352
628	0.02856786989
629	0.02856163097
630	0.02855834253
631	0.02855443269
632	0.02854349287
633	0.02853727338
634	0.02852831479
635	0.02852610974
636	0.028515077
637	0.02850800224
638	0.02850122109
639	0.0284980115
640	0.02849212632
641	0.0284870595
642	0.02848570907
643	0.028476448
644	0.02847255657
645	0.02847025087
646	0.02846910207
647	0.0284570797
648	0.02845070037
649	0.02844667112
650	0.02844214488
651	0.02843706835
652	0.02843578632
653	0.028430352
654	0.02842291596
655	0.0284185678
656	0.02840916818
657	0.02840257546
658	0.02839395615
659	0.02839290333
660	0.0283882492
661	0.0283811293
662	0.02836165132
663	0.02835329789
664	0.02835191933
665	0.02834912321
666	0.02834639583
667	0.02834365853
668	0.02833870231
669	0.02832832868
670	0.02832565597
671	0.02832251375
672	0.02831699653
673	0.02831385724
674	0.02830902407
675	0.02830541658
676	0.02829558004
677	0.02828391795
678	0.02827653468
679	0.02826770384
680	0.02826265915
681	0.02825919403
682	0.02825577534
683	0.02825099728
684	0.02824862597
685	0.02824261776
686	0.02823906608
687	0.02822307946
688	0.02822088323
689	0.02821650194
690	0.02821564064
691	0.02821389179
692	0.02820305989
693	0.02819141197
694	0.02819035561
695	0.028183697
696	0.02817313853
697	0.02816439321
698	0.0281582114
699	0.02814626756
700	0.02813536147
701	0.02812689859
702	0.02812520676
703	0.02811778402
704	0.02811540907
705	0.02811120903
706	0.02810424208
707	0.02809921027
708	0.0280947759
709	0.02808496578
710	0.02807412175
711	0.02807014337
712	0.02806590823
713	0.02806495521
714	0.02805872089
715	0.02805443736
716	0.02804738334
717	0.02804166561
718	0.02803435474
719	0.02802976604
720	0.0280259429
721	0.02801867027
722	0.02801475428
723	0.02800758462
724	0.02800422049
725	0.0279984859
726	0.02799725139
727	0.02798898186
728	0.02798183592
729	0.02797781838
730	0.02797191212
731	0.02796925138
732	0.02796808363
733	0.02795984894
734	0.02795564058
735	0.02795500048
736	0.0279541337
737	0.02794945402
738	0.02794377567
739	0.02794169349
740	0.02794031438
741	0.02793136082
742	0.02792319254
743	0.02792111659
744	0.02791587584
745	0.02791084473
746	0.02790545245
747	0.02789864123
748	0.02789272744
749	0.02789076555
750	0.0278860978
751	0.02787642755
752	0.02787478237
753	0.02786351304
754	0.02786249135
755	0.02786134939
756	0.02785849472
757	0.02785439608
758	0.02785275936
759	0.027848295
760	0.02784381742
761	0.02784213683
762	0.02783212768
763	0.02783125054
764	0.0278271382
765	0.02781911674
766	0.02781268195
767	0.02780659956
768	0.02779641092
769	0.02779279882
770	0.02778993184
771	0.02778510683
772	0.02778277369
773	0.02778123579
774	0.02777594958
775	0.02776834484
776	0.02776801982
777	0.0277613325
778	0.0277541289
779	0.02775007927
780	0.02774668554
781	0.02773858065
782	0.02773824058
783	0.02773054422
784	0.0277232368
785	0.02771971108
786	0.02771895324
787	0.02771447832
788	0.02770386226
789	0.02769905654
790	0.02769603552
791	0.0276895073
792	0.02768126972
793	0.02767695712
794	0.02767393288
795	0.02766592609
796	0.02766308321
797	0.02765879729
798	0.02765347499
799	0.02764736162
800	0.02764048961
801	0.02763716644
802	0.0276299701
803	0.02762314824
804	0.02761843082
805	0.0276162145
806	0.02761017889
807	0.02760035049
808	0.02759665555
809	0.02759350142
810	0.02759038186
811	0.02758556169
812	0.02758293492
813	0.02757903309
814	0.02757801895
815	0.02757120458
816	0.02756776708
817	0.02756283484
818	0.02756179389
819	0.02755957349
820	0.02755081829
821	0.02754699737
822	0.02754353162
823	0.02753785146
824	0.02753611579
825	0.02753399462
826	0.02752701637
827	0.02752360214
828	0.02752095084
829	0.02751953423
830	0.02751462635
831	0.02751299871
832	0.02750519416
833	0.02749551071
834	0.02749229756
835	0.02748991523
836	0.02748711566
837	0.02748383518
838	0.02747143733
839	0.02746873229
840	0.02745839614
841	0.0274531338
842	0.02745239974
843	0.02745034409
844	0.02744186801
845	0.02743807834
846	0.02743348002
847	0.02742387432
848	0.02742211816
849	0.02742012224
850	0.02741537099
851	0.02740392347
852	0.02739991838
853	0.02738806385
854	0.02738263296
855	0.02738211257
856	0.02737969437
857	0.02737527918
858	0.02737218832
859	0.02737052886
860	0.02736866532
861	0.02736281382
862	0.02734929636
863	0.02734575726
864	0.02733929802
865	0.02733688039
866	0.02733030177
867	0.02732726797
868	0.02732676152
869	0.02732409358
870	0.0273214982
871	0.02731705917
872	0.02731372501
873	0.02731113715
874	0.02730777029
875	0.02730055994
876	0.02729477217
877	0.02729059265
878	0.02729055079
879	0.02728951056
880	0.02728774924
881	0.02728484805
882	0.0272794152
883	0.02727543666
884	0.02727308469
885	0.02726618394
886	0.02725725652
887	0.02725240994
888	0.02725004224
889	0.02724420278
890	0.02724003742
891	0.02723862826
892	0.02723126994
893	0.02722560469
894	0.02722079385
895	0.02721810122
896	0.02721604719
897	0.0272118399
898	0.02720730425
899	0.02720255255
900	0.02719503653
901	0.02718894427
902	0.02718574363
903	0.02718139992
904	0.02717950349
905	0.02717508028
906	0.02717258915
907	0.02716403269
908	0.0271601666
909	0.0271570429
910	0.02715505255
911	0.02715147628
912	0.02714535931
913	0.02714178079
914	0.02713617615
915	0.02713173646
916	0.02712826685
917	0.02712073438
918	0.02711825264
919	0.0271116436
920	0.02710885791
921	0.02710512443
922	0.02709803614
923	0.02709516785
924	0.02708958295
925	0.02708506486
926	0.02708290185
927	0.02708118659
928	0.02707410963
929	0.02707172017
930	0.02706984024
931	0.027068431
932	0.02706565405
933	0.02706269455
934	0.02705947876
935	0.02705719122
936	0.02705371477
937	0.02705214852
938	0.02704198056
939	0.02704154984
940	0.02704082624
941	0.02703853089
942	0.02703522471
943	0.02702901467
944	0.02701895989
945	0.02701539393
946	0.02701177247
947	0.02700904182
948	0.02700425515
949	0.02700398308
950	0.02700251841
951	0.02699996513
952	0.02699745665
953	0.02699486358
954	0.02698868763
955	0.02698570451
956	0.02698064249
957	0.02697430111
958	0.02697190311
959	0.02696891805
960	0.02696315819
961	0.02695493152
962	0.0269522435
963	0.02694717468
964	0.02694266521
965	0.02692777277
966	0.02692498288
967	0.02692497359
968	0.0269218381
969	0.02691976835
970	0.02691817971
971	0.02691029374
972	0.02690906105
973	0.0269081604
974	0.02690439894
975	0.02690221884
976	0.02689867536
977	0.02689229265
978	0.0268905425
979	0.02688900927
980	0.02688532632
981	0.026881064
982	0.02688101107
983	0.02687645834
984	0.02687528658
985	0.02686799955
986	0.02686582598
987	0.02685614497
988	0.02685090181
989	0.02684547316
990	0.02684406315
991	0.02683591457
992	0.02683104805
993	0.02682882245
994	0.02682188349
995	0.02681624467
996	0.02681270763
997	0.026810602
998	0.02680839729
999	0.02680647569
1000	0.02680432474
1001	0.02680049644
1002	0.02679576385
1003	0.02678735446
1004	0.02678586415
1005	0.02677408051
1006	0.02677121042
1007	0.02676267916
1008	0.0267549039
1009	0.02674495529
1010	0.02673934411
1011	0.02673343674
1012	0.02673065615
1013	0.02672750409
1014	0.02671999064
1015	0.02671667756
1016	0.02671127345
1017	0.02670761764
1018	0.02670392496
1019	0.02669655328
1020	0.02669425064
1021	0.02669190896
1022	0.02668436818
1023	0.02667888817
1024	0.02666978044
1025	0.02666524213
1026	0.02666036301
1027	0.02665543367
1028	0.02665007534
1029	0.02664798627
1030	0.02664403774
1031	0.02664307367
1032	0.02663969429
1033	0.02663865559
1034	0.02663554033
1035	0.02662952701
1036	0.02662134301
1037	0.0266190427
1038	0.02661500465
1039	0.02660885484
1040	0.02660832896
1041	0.02659759939
1042	0.02659415486
1043	0.02659264473
1044	0.02658989968
1045	0.0265837622
1046	0.02657998156
1047	0.02657398514
1048	0.02656896947
1049	0.02656306854
1050	0.02655966081
1051	0.02655789336
1052	0.02655580635
1053	0.02654870054
1054	0.02654078775
1055	0.0265393027
1056	0.02653445186
1057	0.02653214868
1058	0.02652815639
1059	0.02652672094
1060	0.0265243258
1061	0.02652289412
1062	0.02652114269
1063	0.02651521811
1064	0.02651152266
1065	0.02650891846
1066	0.02650706506
1067	0.02650352023
1068	0.02650086011
1069	0.02649780076
1070	0.02649349791
1071	0.02648910879
1072	0.02648778825
1073	0.02648613752
1074	0.02648608957
1075	0.02648050079
1076	0.02647624445
1077	0.02647271559
1078	0.02646860272
1079	0.0264657694
1080	0.02646422413
1081	0.02646206709
1082	0.02645799383
1083	0.02645683588
1084	0.02644923988
1085	0.02644120207
1086	0.0264391145
1087	0.02643670262
1088	0.02643398871
1089	0.02643107633
1090	0.0264248201
1091	0.02642339221
1092	0.02642145805
1093	0.02641879491
1094	0.0264153691
1095	0.02641184719
1096	0.02640832839
1097	0.02640715521
1098	0.0264047634
1099	0.02639997464
1100	0.02639679618
1101	0.02639416418
1102	0.02638787276
1103	0.02638269806
1104	0.02638179959
1105	0.0263778312
1106	0.02637558264
1107	0.02637279415
1108	0.02636859954
1109	0.02636628589
1110	0.02635757451
1111	0.02635308632
1112	0.0263495352
1113	0.02634753314
1114	0.02633945562
1115	0.02633661794
1116	0.02633051044
1117	0.02632279784
1118	0.02631598137
1119	0.02631387895
1120	0.02631080886
1121	0.02630735787
1122	0.02630437505
1123	0.0262969692
1124	0.02629600521
1125	0.02629013525
1126	0.02628801811
1127	0.02628501063
1128	0.02628303548
1129	0.0262818174
1130	0.02628063948
1131	0.02627883149
1132	0.02627351535
1133	0.02627120157
1134	0.02626958987
1135	0.02626328647
1136	0.02626229681
1137	0.02626009615
1138	0.02625564574
1139	0.02625393966
1140	0.02624972366
1141	0.02624472827
1142	0.02623975561
1143	0.0262388308
1144	0.02623585366
1145	0.02623317387
1146	0.02623082554
1147	0.02622843381
1148	0.02622336038
1149	0.02621798709
1150	0.02621620439
1151	0.02621488636
1152	0.0262144047
1153	0.02620542176
1154	0.0262039661
1155	0.02620152443
1156	0.02619459758
1157	0.02619406462
1158	0.02619212657
1159	0.02618895893
1160	0.02618568716
1161	0.02618237205
1162	0.02618041455
1163	0.02617935154
1164	0.02617651638
1165	0.02617141033
1166	0.02617019697
1167	0.02616858342
1168	0.02616612007
1169	0.02615714637
1170	0.02615357514
1171	0.02615227451
1172	0.02614996383
1173	0.02614819962
1174	0.02614516964
1175	0.0261434137
1176	0.0261418162
1177	0.02613710859
1178	0.02613421028
1179	0.02612779327
1180	0.02611918113
1181	0.02611492022
1182	0.02611106976
1183	0.02610860118
1184	0.02610600807
1185	0.0261026435
1186	0.02610216516
1187	0.0261013313
1188	0.02609699879
1189	0.02609462342
1190	0.02608975872
1191	0.02608648092
1192	0.02608457586
1193	0.026082709
1194	0.02608041144
1195	0.02607850805
1196	0.02607750804
1197	0.02607523495
1198	0.02606897322
1199	0.02606261226
1200	0.02605979284
1201	0.02605659436
1202	0.02605312557
1203	0.02605111571
1204	0.02604686223
1205	0.02604380954
1206	0.02603955887
1207	0.02603499215
1208	0.0260297565
1209	0.02602261451
1210	0.02602129767
1211	0.02601796636
1212	0.02600989175
1213	0.02600765503
1214	0.02600392724
1215	0.02600208771
1216	0.02599946955
1217	0.02599737836
1218	0.02599179287
1219	0.02598647188
1220	0.02598248579
1221	0.02597729772
1222	0.02597281564
1223	0.02597063448
1224	0.02596864069
1225	0.02596417599
1226	0.02596081424
1227	0.02595756632
1228	0.02595472732
1229	0.02595031583
1230	0.02594754292
1231	0.02594609567
1232	0.02594243616
1233	0.02593989841
1234	0.02593779636
1235	0.02593461077
1236	0.02593212443
1237	0.0259312073
1238	0.02592758766
1239	0.02592404224
1240	0.02591859624
1241	0.02591380396
1242	0.02590920971
1243	0.02590854237
1244	0.02590578016
1245	0.02590368391
1246	0.02590274975
1247	0.02590002167
1248	0.02589805747
1249	0.02589275518
1250	0.02588594238
1251	0.02588499498
1252	0.02587962243
1253	0.02587844111
1254	0.02587563394
1255	0.02586877507
1256	0.02586321367
1257	0.025859367
1258	0.02585598621
1259	0.02585311562
1260	0.02585055049
1261	0.02584415925
1262	0.02584172263
1263	0.02584033561
1264	0.0258373255
1265	0.0258328571
1266	0.02582962999
1267	0.02582806002
1268	0.02582485481
1269	0.02582213852
1270	0.02581979287
1271	0.02581503574
1272	0.02581350606
1273	0.02580835043
1274	0.02580458483
1275	0.02580197309
1276	0.02579923765
1277	0.02579603099
1278	0.0257927371
1279	0.02578988071
1280	0.02578675931
1281	0.02578611377
1282	0.02578328397
1283	0.02578306712
1284	0.02578258866
1285	0.02577812173
1286	0.02577676051
1287	0.0257715673
1288	0.02576932408
1289	0.02576513685
1290	0.02576118597
1291	0.02575688126
1292	0.02575586936
1293	0.02575275271
1294	0.02574748323
1295	0.02574392898
1296	0.02574113015
1297	0.02574007704
1298	0.02573715061
1299	0.02573551545
1300	0.02573219645
1301	0.02573074616
1302	0.02572745926
1303	0.02572452754
1304	0.02572240423
1305	0.02571854891
1306	0.02571700841
1307	0.02571472992
1308	0.02571089729
1309	0.02570853718
1310	0.02570609002
1311	0.02570184426
1312	0.02569808191
1313	0.02569692828
1314	0.0256923567
1315	0.02568859653
1316	0.02568758495
1317	0.02568552792
1318	0.02568482067
1319	0.02568072077
1320	0.02567514434
1321	0.02566994444
1322	0.02566768055
1323	0.02566551595
1324	0.02566118822
1325	0.02565751092
1326	0.02565353087
1327	0.02564876452
1328	0.02564763678
1329	0.02564324971
1330	0.0256423347
1331	0.02564055937
1332	0.0256382622
1333	0.02563491204
1334	0.02563470598
1335	0.02562558602
1336	0.02562409305
1337	0.02562259541
1338	0.02562204537
1339	0.02562146803
1340	0.02561918729
1341	0.02561713481
1342	0.02561560307
1343	0.02561360563
1344	0.02561148007
1345	0.02560725172
1346	0.02560533765
1347	0.0256026103
1348	0.02559938283
1349	0.02559670347
1350	0.02559286533
1351	0.02559072036
1352	0.02558826262
1353	0.02558314053
1354	0.02558014437
1355	0.02557616132
1356	0.02557447189
1357	0.02557039313
1358	0.02556649048
1359	0.02556444806
1360	0.0255618969
1361	0.02556053809
1362	0.02555821975
1363	0.02555687141
1364	0.02555066276
1365	0.02554734039
1366	0.02554702738
1367	0.02554467494
1368	0.02554311667
1369	0.0255405942
1370	0.02553482504
1371	0.02553306655
1372	0.02553138654
1373	0.02552983933
1374	0.02552660034
1375	0.02552626597
1376	0.0255262219
1377	0.02552173807
1378	0.02552028347
1379	0.02551895868
1380	0.02551404639
1381	0.02550694256
1382	0.02550599591
1383	0.02549956195
1384	0.0254969986
1385	0.02549550504
1386	0.02549496616
1387	0.0254906128
1388	0.02548911198
1389	0.02548064326
1390	0.02547804641
1391	0.02547657053
1392	0.02547515502
1393	0.02547445869
1394	0.02547260809
1395	0.02547083357
1396	0.02546820221
1397	0.0254639561
1398	0.0254638192
1399	0.02546197754
1400	0.02546165786
1401	0.025458812
1402	0.0254558004
1403	0.02545223674
1404	0.02545104975
1405	0.02543972492
1406	0.02543533441
1407	0.02543094273
1408	0.02542789912
1409	0.02542400886
1410	0.02542205878
1411	0.02541776046
1412	0.02541385363
1413	0.02541157598
1414	0.02540904499
1415	0.02540790069
1416	0.0254032111
1417	0.02540107415
1418	0.02539787236
1419	0.02539331566
1420	0.02538389487
1421	0.02538212207
1422	0.02538149314
1423	0.02537979936
1424	0.02537854776
1425	0.02537661392
1426	0.02537444945
1427	0.02537001104
1428	0.02536812996
1429	0.0253663016
1430	0.02536343669
1431	0.02536247299
1432	0.02535949433
1433	0.02535598951
1434	0.02535299179
1435	0.02535204655
1436	0.02535190953
1437	0.02534973696
1438	0.0253464714
1439	0.0253449666
1440	0.02534362899
1441	0.02534191183
1442	0.02534142332
1443	0.02533897481
1444	0.02533687356
1445	0.02533360083
1446	0.02533072397
1447	0.02532720326
1448	0.02532599783
1449	0.0253244971
1450	0.02532347974
1451	0.02532207131
1452	0.02531790112
1453	0.02531570135
1454	0.02531327306
1455	0.02531202771
1456	0.02531052381
1457	0.02530728482
1458	0.0253046002
1459	0.02530283656
1460	0.02530083916
1461	0.02529686934
1462	0.02529515313
1463	0.02528630844
1464	0.02528349753
1465	0.02528149479
1466	0.02527835461
1467	0.02527444011
1468	0.02527380117
1469	0.02527207114
1470	0.02526884017
1471	0.02526684167
1472	0.02526461755
1473	0.02526266371
1474	0.02525951859
1475	0.02525911182
1476	0.02525582881
1477	0.02525102951
1478	0.02524834946
1479	0.02524527742
1480	0.02523813001
1481	0.02523683702
1482	0.02523592122
1483	0.02523498484
1484	0.02523373421
1485	0.02523184316
1486	0.0252305228
1487	0.02522643496
1488	0.02522236789
1489	0.02521972299
1490	0.0252115994
1491	0.0252061199
1492	0.02520417848
1493	0.02520142057
1494	0.02519945491
1495	0.0251982602
1496	0.02519364624
1497	0.02519005529
1498	0.02518726655
1499	0.02518406889
